Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
12:59:39.561,VIGILE,1,177.99,-12.24,0.241,-4.659,6.68,-4.037,-0.064,0.101,-0.083,85.53,1214.25,31.2,26,1,1
12:59:40.061,VIGILE,1,179.48,-14.42,0.263,-5.672,6.761,-3.888,-0.013,0.299,-0.02,85.53,0.0,31.2,26,1,1
12:59:40.561,VIGILE,1,178.33,-18.72,0.262,-5.567,6.749,-3.903,-0.504,0.221,-0.308,85.53,0.0,31.2,26,1,1
12:59:41.061,VIGILE,1,178.69,-17.81,0.164,-6.151,6.505,-3.057,-0.744,0.223,-0.184,85.53,0.0,31.2,26,1,1
12:59:41.561,VIGILE,1,178.07,-14.3,0.242,-5.25,7.815,-4.93,0.341,0.447,-0.056,85.53,0.0,31.2,26,1,1
12:59:42.061,VIGILE,1,176.2,-14.11,0.268,-4.944,5.856,-3.316,-0.389,0.154,-0.186,85.53,0.0,31.2,26,1,1
12:59:42.561,VIGILE,1,176.79,-9.08,0.261,-6.136,6.498,-6.452,0.151,-0.047,0.111,85.53,0.0,31.1,26,1,1
12:59:43.061,VIGILE,1,177.35,-7.91,0.241,-5.188,7.793,-3.182,-1.19,0.076,-0.118,85.53,0.0,31.1,26,1,1
12:59:43.561,VIGILE,1,176.08,-9.75,0.249,-3.807,7.362,-4.276,-0.025,0.291,0.193,85.53,0.0,31.1,26,1,1
12:59:44.061,VIGILE,1,177.07,-3.91,0.253,-4.353,7.456,-4.101,-0.381,-0.384,0.171,85.53,0.0,31.1,26,1,1
12:59:44.561,VIGILE,1,176.4,-4.91,0.261,-4.305,7.47,-3.021,-0.684,0.57,-0.697,85.53,0.0,31.1,26,1,1
12:59:45.061,VIGILE,1,172.35,-4.83,0.233,-4.475,7.688,-3.639,0.043,0.257,-0.318,85.53,0.0,31.1,26,1,1
12:59:45.561,VIGILE,1,177.01,-11.52,0.256,-4.228,7.594,-2.315,-0.001,0.223,0.026,85.53,0.0,31.1,26,1,1
12:59:46.061,VIGILE,1,176.94,-11.81,0.234,-3.369,7.295,-4.183,0.367,-0.068,0.056,85.53,0.0,31.1,26,1,1
12:59:46.562,VIGILE,1,174.72,-5.88,0.207,-5.246,5.715,-2.933,-0.142,0.191,-0.222,85.53,0.0,31.1,26,1,1
12:59:47.062,VIGILE,1,175.57,-8.23,0.242,-3.733,7.57,-3.519,-0.036,0.206,-0.01,85.53,0.0,31.1,26,1,1
12:59:47.562,VIGILE,1,177.49,-13.47,0.224,-4.405,5.564,-2.966,-0.56,0.151,-0.385,85.53,0.0,31.1,25,1,1
12:59:48.062,VIGILE,1,177.33,8.6,0.237,-4.35,8.971,-2.16,-0.506,-0.149,0.224,85.53,0.0,31.1,25,1,1
